year,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term_in_months,property_value,income,Credit_Score,Status
2019,256500,3.99,0.4087,7306.25,360,378000,4200,684,1
2019,616500,4.75,0.4941,7306.58,360,878000,12540,852,1
2019,616500,3.875,0.2023,7306.84,360,888000,22020,579,1
2019,386500,3.625,0.0203,7306.97,360,628000,9360,829,1
2019,216500,3.75,0.6358,7307.5,180,248000,2880,740,1
2019,236500,3.625,0.2157,7308,360,578000,4140,758,1
2019,216500,4.875,1.355,7308,360,498000,9360,692,1
2019,326500,3.75,0.1759,7308.13,360,458000,5160,765,1
2019,226500,3.5,0.1322,7308.25,324,328000,7980,830,1
2019,216500,4.875,0.6626,7308.25,324,238000,6480,817,1
2019,526500,4.25,0.8706,7308.86,360,828000,14520,728,1
2019,326500,4.5,0.9404,7308.86,360,468000,4740,834,1
2019,176500,3.375,0.0544,7308.99,360,188000,1800,888,1
2019,236500,2.99,0.1444,7309,180,418000,3660,560,1
2019,336500,3.25,-0.273,7309.54,360,618000,5280,722,1
2019,736500,3.75,-0.0193,7310,360,1228000,10500,582,1
2019,306500,3.875,0.3668,7310,360,658000,7980,632,1
2019,306500,3.99,0.4941,7310,324,508000,5640,673,1
2019,406500,3.99,0.3056,7310,360,568000,9300,873,1
2019,226500,4.25,0.0763,7310,360,408000,2160,839,1
2019,226500,4.25,0.1366,7310,360,288000,10080,899,1
2019,356500,4.99,0.8156,7310,360,518000,11220,884,1
2019,306500,3.99,0.5094,7310.16,360,638000,10020,882,1
2019,356500,3.99,0.0846,7311.07,360,458000,6060,790,1
2019,376500,4.25,0.6378,7311.25,360,488000,8280,556,1
2019,196500,3.75,-0.2061,7311.72,360,288000,7560,729,1
2019,226500,3.5,0.7666,7312.5,180,248000,3360,597,1
2019,456500,3.5,-0.1548,7312.5,360,468000,7140,514,1
2019,196500,3.875,0.7252,7312.5,300,258000,6120,721,1
2019,586500,4,0.4581,7312.5,360,658000,10440,715,1
2019,196500,4.56,0.4049,7312.5,360,318000,2040,634,1
2019,216500,3.875,0.3715,7312.66,360,608000,3480,579,1
2019,236500,3.125,0.4804,7312.68,180,438000,5340,570,1
2019,316500,3.99,0.3466,7313,360,428000,8940,852,1
2019,226500,3.625,0.1706,7313.75,360,808000,3300,784,1
2019,236500,3.75,0.3295,7313.75,360,388000,5160,545,1
2019,226500,3.99,0.2114,7313.75,360,248000,8460,621,1
2019,196500,3.375,-0.0618,7313.84,360,458000,7080,578,1
2019,256500,4.25,0.851,7314,360,318000,5400,752,1
2019,246500,3.5,0.7459,7314.94,360,328000,2760,806,1
2019,416500,3.625,0.548,7315,240,658000,6300,612,1
2019,336500,3.99,0.3605,7315,360,428000,7800,529,1
2019,286500,4.125,0.632,7315.81,360,458000,9300,809,1
2019,386500,2.875,-0.0602,7315.99,180,458000,15660,649,1
2019,246500,3.625,0.2853,7316.35,360,708000,3960,634,1
2019,376500,4.25,0.7873,7316.45,360,548000,6720,587,1
2019,346500,4.25,1.3664,7316.57,240,538000,15660,769,1
2019,486500,3.875,0.2314,7316.82,360,668000,7440,845,1
2019,216500,3.99,-0.1229,7316.88,360,428000,7680,647,1
2019,426500,3.99,1.0166,7316.97,360,548000,6600,628,1
2019,656500,4.18,-0.208,7317,360,818000,10380,868,1
2019,356500,4.5,0.2463,7317.5,360,438000,7200,509,1
2019,196500,3.5,0.2735,7317.62,300,358000,4140,544,1
2019,236500,3.5,0.0425,7319,360,408000,5880,851,1
2019,226500,3.5,-0.0563,7319.25,360,288000,4560,823,1
2019,366500,3.75,0.2983,7320,360,378000,5820,634,1
2019,206500,4.25,1.0911,7320.13,240,288000,7200,505,1
2019,236500,3.49,0.9409,7320.43,360,238000,5520,552,1
2019,266500,3.99,0.4766,7320.5,360,458000,4440,568,1
2019,346500,4.99,1.0735,7320.63,360,438000,5160,836,1
2019,316500,3.25,0.7158,7320.74,360,338000,4080,719,1
2019,656500,3.5,-0.1641,7320.78,360,828000,8640,625,1
2019,326500,3.875,-0.0805,7321.39,360,318000,7680,772,1
2019,236500,3.99,0.1554,7321.63,360,408000,4500,683,1
2019,506500,3.875,0.1187,7321.74,360,838000,38400,628,1
2019,246500,4.25,1.9401,7321.92,360,258000,4860,890,1
2019,306500,3.25,0.3648,7321.99,360,388000,3420,649,1
2019,706500,3.875,-0.3672,7322,360,788000,10800,614,1
2019,376500,3.25,-0.2281,7322.5,360,468000,4860,746,1
2019,346500,4.375,0.4412,7322.5,360,418000,3960,900,1
2019,336500,3.49,0.0319,7322.88,360,408000,4860,616,1
2019,226500,3.375,-0.1302,7323.18,360,558000,2160,555,1
2019,606500,3.5,-0.1231,7323.96,360,758000,8580,669,1
2019,276500,3.5,0.7236,7325,240,558000,6300,620,1
2019,276500,3.625,0.0808,7325,360,408000,3660,872,1
2019,276500,3.75,0.2757,7325,360,458000,3120,757,1
2019,246500,3.875,0.3549,7325,360,508000,6420,689,1
2019,516500,3.875,-0.21,7325,360,578000,8400,796,1
2019,326500,3.99,0.4711,7325,360,408000,3240,614,1
2019,306500,4.25,0.8135,7325,360,328000,5340,580,1
2019,406500,4.5,1.2741,7325,360,458000,10740,633,1
2019,256500,3.75,1.2262,7325.5,360,268000,3600,674,1
2019,436500,4.875,1.2747,7326,360,638000,7740,866,1
2019,366500,3.875,0.2675,7326.12,360,508000,17940,893,1
2019,336500,3.5,-0.1687,7326.74,360,458000,6660,518,1
2019,356500,4.375,0.6837,7326.76,360,398000,5400,588,1
2019,236500,3.75,1.0377,7326.88,240,268000,4140,799,1
2019,286500,4.625,1.2442,7327.5,360,398000,8400,731,1
2019,1026500,3.375,-0.1966,7327.6,360,1288000,10920,565,1
2019,286500,3.875,0.4231,7327.68,360,318000,5460,673,1
2019,546500,3.99,0.2677,7327.97,360,788000,6720,873,1
2019,306500,3.375,-0.0417,7328.4,360,378000,3600,894,1
2019,346500,3.99,0.7834,7328.62,360,418000,6120,807,1
2019,246500,2.75,0.0507,7330,180,278000,5040,552,1
2019,606500,3.99,0.6018,7330,360,648000,8820,508,1
2019,306500,4.125,0.6028,7330,360,388000,7020,814,1
2019,306500,4.5,0.7005,7330,360,388000,6600,646,1
2019,416500,4.5,0.5652,7330,360,518000,6840,654,1
2019,236500,4.875,0.8016,7330.1,360,418000,9000,666,1
2019,236500,4.125,1.5303,7330.48,240,278000,3960,867,1
2019,256500,4.99,1.4283,7330.63,360,348000,13440,640,1
2019,376500,3.5,-0.1091,7330.95,360,558000,3000,752,1
2019,486500,3.99,0.3953,7331.81,360,708000,8340,767,1
2019,226500,3.375,-0.0407,7332,360,358000,3060,603,1
2019,246500,3.99,0.5151,7332,360,458000,3240,811,1
2019,246500,3.875,1.0173,7332.18,240,358000,7380,503,1
2019,326500,3.99,0.1151,7332.47,360,408000,4740,548,1
2019,476500,3.25,-0.3104,7332.72,360,738000,10500,648,1
2019,446500,3.75,0.2307,7333,360,1098000,8940,548,1
2019,726500,3.625,-0.0905,7333.1,360,1108000,13320,506,1
2019,296500,3.99,0.568,7333.38,300,348000,10020,862,1
2019,326500,4.125,0.7231,7333.6,324,468000,7080,719,1
2019,286500,2.99,0.2488,7333.88,180,308000,5280,573,1
2019,276500,3.99,0.1565,7334,360,528000,3660,891,1
2019,276500,3.625,0.8574,7334.41,360,308000,5700,671,1
2019,306500,3.625,0.1881,7334.71,360,368000,5460,776,1
2019,226500,3.5,0.3748,7334.95,180,408000,8520,768,1
2019,326500,3.875,-0.0711,7336.86,360,808000,3060,814,1
2019,526500,3.75,0.3582,7337.5,360,578000,8760,526,1
2019,276500,3.875,-0.0646,7337.5,360,498000,3480,626,1
2019,456500,4.18,0.0039,7337.5,360,618000,5280,668,1
2019,246500,4.5,0.481,7337.5,360,318000,3060,816,1
2019,456500,4.5,0.3357,7337.5,360,658000,6780,627,1
2019,676500,3.5,0.1262,7338,360,738000,12840,722,1
2019,326500,4.375,0.2487,7338.5,360,368000,7440,529,1
2019,306500,3.75,0.438,7338.64,360,528000,8280,653,1
2019,246500,3.25,-0.1244,7338.8,144,308000,7620,807,1
2019,676500,3.99,-0.2085,7339,360,848000,21600,821,1
2019,756500,4.25,0.7532,7340,360,808000,8400,787,1
2019,326500,4.5,1.2063,7340,360,408000,8340,764,1
2019,306500,3.875,0.3085,7342,360,438000,6480,582,1
2019,346500,3.75,0.2446,7342.35,360,608000,5340,728,1
2019,616500,3.875,0.1317,7342.69,360,778000,12300,542,1
2019,306500,3.75,0.9749,7343.12,240,468000,4380,601,1
2019,326500,3.75,0.1641,7343.75,360,608000,3960,545,1
2019,246500,4.25,0.9468,7343.75,300,328000,10260,756,1
2019,246500,4.875,1.3284,7343.75,360,328000,8820,585,1
2019,326500,5.375,1.3672,7343.75,360,458000,5280,774,1
2019,216500,4.25,0.6603,7343.85,360,258000,5400,621,1
2019,196500,3.5,0.122,7344.59,360,258000,2460,892,1
2019,276500,4.375,0.7923,7344.69,360,348000,9720,671,1
2019,456500,3.625,0.0382,7345,360,508000,7380,636,1
2019,356500,4.125,0.0972,7345,360,478000,3360,756,1
2019,226500,4.18,0.118,7345.48,360,258000,4080,529,1
2019,316500,3.99,0.1603,7345.83,360,328000,6540,824,1
2019,276500,3.75,0.2932,7346.29,360,308000,3540,900,1
2019,336500,4.5,0.894,7346.38,360,348000,4740,536,1
2019,276500,3.5,0.0675,7347.5,360,558000,4140,868,1
2019,276500,3.99,0.6024,7347.5,360,508000,6720,598,1
2019,406500,4.125,0.6254,7347.5,360,538000,6780,573,1
2019,376500,3.99,0.5365,7347.81,360,398000,6180,611,1
2019,416500,3.75,-0.1885,7348.3,360,608000,6060,896,1
2019,296500,3.99,0.4184,7348.57,360,368000,3360,896,1
2019,206500,3.625,-0.2338,7349.91,360,298000,2400,535,1
2019,216500,3.25,0.5977,7350,180,948000,14580,794,1
2019,306500,3.375,-0.2217,7350,360,408000,3420,582,1
2019,306500,3.5,0.5782,7350,240,478000,4080,831,1
2019,486500,3.5,0.0451,7350,360,558000,18540,665,1
2019,246500,3.75,0.2327,7350,360,258000,5880,838,1
2019,246500,3.99,0.1855,7350,360,378000,4440,882,1
2019,306500,3.99,0.5197,7350,360,438000,9120,697,1
2019,216500,4.125,0.9216,7350,360,288000,16860,556,1
2019,246500,4.25,0.8361,7350,180,308000,6660,750,1
2019,426500,4.5,0.872,7350,360,628000,12540,532,1
2019,276500,4.75,1.4508,7350,360,358000,7320,505,1
2019,336500,3.75,0.2339,7350.01,324,478000,6300,623,1
2019,296500,5.375,1.1429,7350.04,360,458000,3600,624,1
2019,686500,3.75,0.0464,7350.2,360,1288000,8460,581,1
2019,306500,3.75,0.1078,7351,360,478000,5640,560,1
2019,236500,4.5,0.4754,7351,360,438000,13080,635,1
2019,216500,3.625,0.1212,7351.13,360,298000,3600,714,1
2019,246500,4.25,0.8339,7352.5,360,378000,4380,896,1
2019,366500,3.875,0.9634,7352.6,324,378000,6360,637,1
2019,306500,3.99,0.6171,7352.84,360,528000,2520,507,1
2019,326500,3.875,0.5045,7353.13,336,468000,5820,520,1
2019,286500,3.5,0.8184,7353.82,360,438000,4860,861,1
2019,616500,4.125,0.5796,7353.85,360,788000,8040,696,1
2019,296500,3.75,0.2787,7354,360,428000,3900,550,1
2019,476500,4.18,0.1616,7354.2,360,568000,13980,875,1
2019,196500,4.625,1.4386,7354.58,360,288000,5400,696,1
2019,686500,3.875,0.4365,7354.8,360,828000,7260,609,1
2019,196500,4.125,0.7377,7354.88,360,218000,9900,790,1
2019,186500,2.99,-0.187,7354.96,360,178000,3120,862,1
2019,276500,3.5,0.2121,7355,360,378000,3240,677,1
2019,296500,3.875,0.4832,7355,360,388000,3300,750,1
2019,406500,3.875,0.351,7355,360,498000,8520,866,1
2019,306500,4.125,0.5376,7355,360,458000,3840,586,1
2019,296500,4.375,0.2112,7355,360,368000,3600,793,1
2019,296500,4.99,1.075,7355,360,368000,9900,685,1
2019,406500,2.99,0.1771,7356.5,180,628000,9180,815,1
2019,216500,3.875,0.3294,7356.63,360,488000,2040,676,1
2019,376500,3.75,0.8514,7356.75,180,538000,5760,547,1
2019,376500,4.375,0.9257,7356.75,360,428000,7680,540,1
2019,346500,2.875,0.0703,7357,180,628000,11640,886,1
2019,306500,4.875,0.6428,7357,360,398000,9780,645,1
2019,226500,4.375,0.4351,7358.13,360,308000,10680,817,1
2019,326500,3.99,1.1206,7358.6,360,428000,5160,579,1
2019,276500,4.5,0.9933,7358.75,360,368000,7140,633,1
2019,256500,4.25,1.1164,7359.11,360,268000,3180,621,1
2019,236500,4.125,0.011,7359.38,360,268000,3240,890,1
2019,256500,3.49,-0.052,7360,360,268000,2160,556,1
2019,466500,3.625,0.0109,7360,360,468000,7080,768,1
2019,306500,3.75,0.3632,7360,360,568000,3180,778,1
2019,306500,3.75,0.3316,7360,360,598000,3900,584,1
2019,206500,3.875,-0.0238,7360,360,378000,2100,817,1
2019,216500,4.125,0.1523,7360,300,298000,3240,685,1
2019,346500,4.375,0.4261,7360,360,618000,10380,669,1
2019,276500,5.25,0.9769,7360,360,348000,4200,854,1
2019,236500,3.25,0.9657,7360.59,360,258000,4080,504,1
2019,426500,3.5,0.4874,7361.05,360,508000,4440,649,1
2019,196500,2.875,0.2128,7361.7,180,568000,12300,525,1
2019,286500,3.5,-0.1152,7362.5,360,358000,5400,780,1
2019,236500,3.625,0.1764,7362.5,360,298000,14820,527,1
2019,316500,3.875,0.2259,7362.5,360,318000,3840,512,1
2019,246500,3.875,0.4319,7362.5,360,418000,16500,676,1
2019,246500,3.99,0.5515,7362.5,360,328000,6060,710,1
2019,376500,3.75,1.0449,7363.87,360,408000,4980,791,1
2019,206500,3.5,0.9615,7364,96,298000,11580,819,1
2019,406500,3.875,0.2532,7364,324,588000,8340,624,1
2019,226500,4.25,-0.228,7364.22,360,288000,2460,893,1
2019,486500,3.125,-0.3795,7364.5,360,1168000,9660,889,1
2019,236500,4.99,1.0388,7365,360,298000,40920,768,1
2019,456500,4.625,0.8152,7365.28,360,468000,15600,703,1
2019,516500,3.99,-0.0278,7366.68,360,808000,9000,662,1
2019,546500,3.5,-0.0085,7366.82,360,788000,8940,889,1
2019,286500,4.375,0.4486,7367.6,360,428000,2880,650,1
2019,306500,3.99,0.1171,7367.8,360,358000,3120,863,1
2019,216500,3.625,0.0682,7368,360,318000,5400,837,1
2019,236500,3.375,0.5855,7369.38,360,288000,4380,788,1
2019,406500,3.875,0.3625,7370,360,558000,6660,855,1
2019,406500,3.99,0.2994,7370,360,608000,4620,765,1
2019,406500,3.99,0.4353,7370,360,518000,8700,644,1
2019,546500,3.99,0.1957,7370,360,708000,10500,861,1
2019,596500,4.25,0.148,7370,360,708000,8940,519,1
2019,346500,3.99,0.4074,7370.66,360,438000,7800,765,1
2019,216500,5.5,1.4271,7371.19,360,268000,12240,807,1
2019,226500,3.875,1.053,7371.24,360,248000,4440,869,1
2019,736500,3.375,0.4212,7371.78,360,808000,12600,834,1
2019,626500,3.875,0.2056,7371.8,360,1108000,6420,749,1
2019,216500,4.125,0.1665,7371.97,360,218000,2040,520,1
2019,456500,3.625,0.1402,7372.96,360,748000,5820,748,1
2019,216500,2.875,0.3115,7373.75,180,288000,4320,661,1
2019,386500,3.99,-0.2101,7373.75,360,518000,5640,737,1
2019,326500,4.625,0.7497,7374.38,360,348000,6120,600,1
2019,196500,2.99,0.6513,7374.56,360,208000,3300,780,1
2019,346500,4.5,0.9392,7374.82,360,468000,6720,682,1
2019,616500,3.375,0.4367,7375,180,748000,9180,673,1
2019,316500,3.625,0.4285,7375,180,418000,6300,567,1
2019,296500,3.75,0.4326,7375,360,528000,3300,527,1
2019,296500,3.875,-0.5729,7375,360,298000,6540,785,1
2019,356500,4.25,0.5933,7375,360,588000,5640,676,1
2019,246500,4.5,0.6917,7375,360,348000,3540,897,1
2019,256500,3.99,0.6548,7375.13,360,588000,2400,888,1
2019,336500,3.625,0.0411,7375.5,360,478000,5460,634,1
2019,466500,3.625,0.0768,7375.59,360,698000,6180,717,1
2019,466500,3.875,0.0055,7376,360,518000,11880,741,1
2019,446500,3.99,1.0053,7376.56,240,558000,7440,900,1
2019,386500,3.625,0.1107,7376.81,360,708000,4680,537,1
2019,236500,3.99,0.7157,7376.85,360,298000,5760,798,1
2019,306500,3.99,0.5794,7377.9,324,388000,5760,593,1
2019,366500,4.375,-0.096,7378,360,558000,3360,802,1
2019,396500,3.5,-0.0182,7378.03,360,398000,11040,705,1
2019,176500,3.875,-0.0913,7378.18,360,268000,2040,587,1
2019,296500,3.5,-0.0461,7378.75,360,338000,6120,814,1
2019,616500,3.99,0.4259,7379,360,828000,6060,660,1
2019,196500,3,-0.2804,7379.21,360,258000,4800,593,1
2019,216500,3.49,0.766,7379.85,360,248000,3960,876,1
2019,366500,3.56,0.0133,7380,360,628000,4740,777,1
2019,256500,3.99,0.6564,7380.11,360,358000,5400,893,1
2019,536500,3.5,0.071,7380.31,360,568000,11100,871,1
2019,236500,3.875,0.0776,7380.8,360,358000,3480,703,1
2019,286500,3.125,0.1156,7380.82,120,498000,11100,522,1
2019,206500,4.875,1.0757,7380.94,360,268000,3300,505,1
2019,406500,4.5,0.0874,7381,360,568000,6480,721,1
2019,216500,3.99,-0.1494,7381.13,360,398000,7260,836,1
2019,366500,4.25,0.782,7381.13,360,468000,5640,869,1
2019,326500,4.5,0.5862,7381.25,360,548000,4320,607,1
2019,426500,3.125,0.1523,7381.5,180,588000,22320,810,1
2019,236500,3.99,0.6248,7381.81,360,318000,4560,762,1
2019,236500,4.75,1.4932,7382,360,298000,11220,742,1
2019,556500,3.625,0.573,7382.5,240,808000,18360,848,1
2019,226500,3.75,0.491,7382.5,300,328000,4920,842,1
2019,326500,3.75,0.2303,7382.96,360,408000,5520,601,1
2019,686500,3.99,0.3126,7383,360,1578000,6000,689,1
2019,236500,4.99,1.1114,7383.56,360,338000,5640,763,1
2019,366500,3.99,0.2675,7384,360,428000,5040,668,1
2019,236500,4.56,0.6406,7384.38,360,318000,7980,594,1
2019,376500,4.375,0.7138,7384.43,360,398000,7800,786,1
2019,346500,3.75,0.1479,7385,360,408000,5880,544,1
2019,656500,3.75,0.0762,7385,360,1688000,11700,517,1
2019,526500,5.25,0.8924,7385,360,858000,10740,573,1
2019,296500,5.5,1.2735,7385,360,1608000,12540,720,1
2019,306500,3.375,0.8672,7385.26,360,308000,6180,878,1
2019,326500,3.5,0.1772,7385.51,360,458000,11820,661,1
2019,276500,4.125,0.5973,7385.75,360,428000,2580,801,1
2019,336500,3.625,0.2886,7386,360,428000,18600,611,1
2019,326500,3.25,-0.285,7386.85,360,348000,4920,524,1
2019,306500,3.25,-0.293,7387,360,508000,5220,642,1
2019,386500,4.875,1.5017,7387,360,488000,5400,847,1
2019,426500,3.875,0.482,7387.62,300,438000,7980,660,1
2019,256500,4.375,0.968,7387.9,360,348000,20040,681,1
2019,216500,3.875,0.6609,7388.25,360,258000,4680,542,1
2019,316500,3.99,1.1653,7389.11,360,388000,5520,743,1
2019,686500,3.99,0.3052,7389.8,360,988000,11100,759,1
2019,306500,3.625,0.7199,7390,240,498000,3540,711,1
2019,616500,3.99,0.5088,7390,360,748000,7920,737,1
2019,726500,4.125,0.424,7390,360,1008000,11520,858,1
2019,626500,4.99,0.5755,7390,360,788000,8100,693,1
2019,236500,3.25,0.4912,7390.02,360,278000,2340,866,1
2019,176500,4.625,0.2858,7391.19,360,228000,1920,843,1
2019,296500,3.69,0.2061,7392.04,360,418000,4200,762,1
2019,326500,2.99,-0.0564,7392.5,144,628000,5700,740,1
2019,276500,3.875,1.0968,7392.5,240,358000,4800,781,1
2019,286500,3.125,0.2738,7392.61,180,418000,6540,554,1
2019,356500,4.125,-0.0378,7393.56,360,448000,5940,526,1
2019,226500,3.99,0.6411,7393.75,180,338000,4800,755,1
2019,366500,4.375,0.9699,7393.8,360,458000,8100,521,1
2019,246500,3.5,0.1164,7394.6,360,258000,5700,509,1
2019,296500,3.75,0.3574,7395,360,398000,2880,844,1
2019,206500,3.75,-0.0775,7395,360,208000,4680,868,1
2019,346500,3.99,0.3906,7395,324,478000,6120,692,1
2019,316500,4.56,0.5772,7395,360,428000,5220,838,1
2019,236500,4.5,0.9332,7395.13,360,348000,4620,672,1
2019,696500,3.875,0.3036,7395.3,360,958000,8220,620,1
2019,216500,4.56,1.1304,7395.31,360,228000,3720,582,1
2019,626500,3.625,-0.0148,7395.65,360,788000,5280,898,1
2019,246500,4.125,0.5916,7396.03,360,318000,4560,561,1
2019,306500,3.5,0.1148,7396.38,360,378000,5580,859,1
2019,566500,4.18,-0.1069,7396.88,360,758000,17940,678,1
2019,276500,3.875,0.4122,7397,360,338000,5400,752,1
2019,486500,4,0.2986,7397.27,360,618000,5820,615,1
2019,236500,3.625,0.397,7397.62,360,268000,3000,590,1
2019,286500,4.5,0.9434,7397.63,360,608000,7320,773,1
2019,236500,4.5,1.0111,7398,360,298000,6300,768,1
2019,386500,3.5,-0.1114,7398.13,180,608000,7380,785,1
2019,376500,3.75,0.138,7398.46,336,488000,5880,721,1
2019,316500,3.75,0.19,7398.52,324,458000,4200,738,1
2019,246500,3.125,0.3594,7398.75,180,398000,4740,563,1
2019,306500,3.625,0.0794,7398.99,360,398000,4020,511,1
2019,306500,3.99,-0.018,7399,360,528000,4080,668,1
2019,516500,3.99,0.4747,7399.5,360,688000,10560,793,1
2019,356500,3.99,0.5018,7399.66,360,618000,12060,799,1
2019,326500,3.625,0.7543,7399.79,360,328000,5580,795,1
2019,206500,3.125,0.4548,7400,180,458000,9120,532,1
2019,376500,3.25,0.2901,7400,180,788000,10860,660,1
2019,206500,3.75,-0.4291,7400,360,388000,2160,558,1
2019,526500,3.75,0.3012,7400,360,558000,9180,517,1
2019,206500,3.99,-0.0175,7400,360,308000,3420,819,1
2019,416500,3.99,0.3907,7400,360,658000,8040,755,1
2019,416500,3.99,0.3598,7400,360,528000,9960,603,1
2019,636500,4,0.2287,7400,360,808000,7680,511,1
2019,616500,4.125,0.4641,7400,360,838000,9540,674,1
2019,416500,4.25,0.6476,7400,360,658000,6180,521,1
2019,306500,4.5,1.0215,7400,360,538000,3060,695,1
2019,286500,4.75,0.7353,7400,360,358000,3420,891,1
2019,306500,4.75,1.1834,7400,360,418000,20760,701,1
2019,306500,4.99,1.4349,7400,360,418000,6660,731,1
2019,216500,3.625,0.337,7400.46,360,1268000,4800,608,1
2019,276500,4.25,1.7911,7400.48,360,278000,6420,769,1
2019,306500,3.375,0.5368,7401.01,180,638000,14040,877,1
2019,356500,3.625,0.672,7401.25,240,578000,7080,560,1
2019,286500,4.99,1.3937,7401.88,360,388000,6360,658,1
2019,546500,3.75,0.2601,7401.97,360,608000,9540,673,1
2019,426500,3.75,0.3632,7402.5,360,478000,10560,898,1
2019,446500,3.99,0.5181,7404.45,324,588000,8700,564,1
2019,416500,4,0.3472,7404.48,360,518000,5760,753,1
2019,246500,4.125,0.3736,7405,360,378000,3420,506,1
2019,406500,3.5,0.2021,7405.5,360,458000,10920,534,1
2019,226500,4.75,0.8437,7405.75,360,338000,4080,813,1
2019,246500,3.5,0.6896,7405.78,180,378000,9480,634,1
2019,276500,3.75,0.3845,7406,360,348000,7320,609,1
2019,296500,4.125,0.1047,7406,360,368000,12540,669,1
2019,426500,4,0.5076,7406.08,360,518000,11160,729,1
2019,556500,3.99,-0.1784,7406.13,360,958000,5160,725,1
2019,226500,3.99,-0.1614,7406.25,360,308000,3120,572,1
2019,376500,3.99,0.4879,7406.25,360,508000,5760,637,1
2019,316500,3.99,0.3149,7406.35,360,448000,5520,784,1
2019,416500,4.375,0.4683,7406.42,360,518000,10500,866,1
2019,356500,3.75,0.3037,7406.5,360,378000,9540,546,1
2019,626500,4,-0.0244,7406.56,360,778000,12420,791,1
2019,286500,3.625,0.2699,7407.19,360,308000,7200,747,1
2019,286500,3.99,1.3231,7407.44,360,718000,4200,647,1
2019,366500,4.125,0.7575,7407.5,240,1318000,8940,825,1
2019,296500,4.375,0.2275,7407.66,360,438000,3660,744,1
2019,266500,4.25,0.1519,7408.13,360,318000,8400,607,1
2019,256500,4.125,1.2806,7408.4,240,418000,6480,521,1
2019,306500,3.75,0.2644,7408.5,360,338000,6180,759,1
2019,336500,3.75,0.3928,7409.3,360,358000,5280,670,1
2019,226500,3.875,0.3765,7410,360,748000,3540,728,1
2019,316500,3.99,0.1175,7410,360,458000,3240,554,1
2019,246500,3.99,0.4648,7410,360,308000,5100,643,1
2019,286500,3.99,0.5948,7410,360,508000,5460,633,1
2019,376500,4.125,1.1927,7410,360,398000,8220,541,1
2019,616500,4.625,1.2177,7410,360,778000,6840,782,1
2019,476500,3.375,-0.0261,7410.4,324,698000,4140,728,1
2019,556500,4.625,0.3249,7410.63,360,758000,9000,735,1
2019,496500,3.875,0.2353,7411.25,360,578000,6000,811,1
2019,716500,4,0.1763,7412.26,360,808000,26400,795,1
2019,246500,2.99,0.2676,7412.5,180,368000,6480,691,1
2019,296500,3.375,0.4938,7412.5,180,438000,11220,556,1
2019,296500,3.625,0.0757,7412.5,360,498000,2520,706,1
2019,336500,4.375,0.1328,7412.5,360,788000,3360,869,1
2019,316500,3.875,0.5146,7413.06,360,398000,7380,889,1
2019,596500,3.625,-0.0708,7413.5,360,808000,13020,667,1
2019,246500,3.25,0.6804,7413.75,180,348000,5760,655,1
2019,246500,2.99,0.2708,7414.35,180,488000,7560,643,1
2019,216500,3.125,0.3875,7414.57,360,258000,2700,808,1
2019,246500,3.625,0.2046,7415,360,358000,6420,724,1
2019,466500,4.375,0.4339,7415.03,360,678000,6960,789,1
2019,316500,3.99,-0.0917,7415.24,360,428000,2940,801,1
2019,496500,4.25,0.6252,7416.38,360,668000,5940,732,1
2019,486500,3.75,0.1138,7416.64,360,708000,7740,746,1
2019,376500,4.125,0.7111,7417.14,360,578000,4020,795,1
2019,266500,4.99,1.4199,7417.19,360,408000,7980,786,1
2019,456500,3.99,0.6377,7417.25,180,1528000,10200,580,1
2019,626500,4.875,0.4667,7418,360,1398000,10380,502,1
2019,756500,4,0.3035,7419,360,1058000,8040,769,1
2019,316500,4.18,0.2197,7419.24,360,428000,5640,622,1
2019,246500,3,0.4527,7419.49,360,268000,5640,898,1
2019,366500,3.99,0.5821,7419.54,360,458000,4980,556,1
2019,246500,3.49,0.2414,7419.72,360,258000,5160,509,1
2019,376500,3.99,0.5828,7420,300,508000,5820,616,1
2019,246500,3.99,0.5878,7421,324,348000,6600,622,1
2019,216500,4.875,1.4532,7421.1,360,318000,7800,637,1
2019,276500,3.875,0.0726,7421.26,360,368000,2820,523,1
2019,416500,3.875,0.2847,7422.13,360,508000,6240,522,1
2019,736500,2.75,-0.7592,7422.48,360,1008000,11160,626,1
2019,326500,4.75,0.8624,7422.75,360,418000,6780,886,1
2019,216500,4.375,0.9449,7423.13,360,298000,15720,689,1
2019,326500,3.25,-0.0068,7424.38,120,778000,10500,699,1
2019,456500,5.25,0.7526,7424.63,360,588000,9240,778,1
2019,746500,3.25,-0.2845,7424.72,360,778000,6540,871,1
2019,306500,4.125,0.7019,7424.96,360,468000,3480,618,1
2019,276500,3.375,0.5739,7425,180,458000,5820,630,1
2019,266500,3.625,0.2545,7425,360,328000,7200,715,1
2019,726500,3.75,0.0489,7425,360,1208000,24900,818,1
2019,196500,3.99,0.2058,7425,360,468000,2100,688,1
2019,246500,3.99,0.4576,7425,360,328000,2940,887,1
2019,276500,3.99,0.6054,7425,360,448000,3900,553,1
2019,266500,3.99,0.481,7425,360,328000,5160,541,1
2019,226500,4.25,0.2049,7425,360,278000,3600,692,1
2019,266500,4.25,0.5973,7425,144,338000,9420,654,1
2019,546500,4.56,0.1309,7425,360,908000,7680,613,1
2019,266500,4.75,1.2387,7425,360,328000,7080,555,1
